Instrument_0	Girder_18	399.09159	115.86519	2096.8264
Instrument_0	Girder_18	199.09318	284.13566	2096.8245
Instrument_0	Girder_16	391.08578	118.40295	1809.0074
Instrument_0	Girder_16	191.08768	281.59781	1809.0053
Instrument_0	Girder_12	356.65834	125.64019	1320.589
Instrument_0	Girder_12	156.66059	274.36091	1320.587
Instrument_0	Girder_8	321.46552	125.81895	1308.5898
Instrument_0	Girder_8	121.46748	274.18204	1308.5903
Instrument_0	C	314.93766	124.98716	1392.8189
Instrument_0	C	114.93954	275.01344	1392.8146
Instrument_0	Girder_4	286.57427	118.97297	1756.9898
Instrument_0	Girder_4	86.57578	281.02776	1756.9882
Instrument_0	Girder_2	278.05335	114.61494	2023.5977
Instrument_0	Girder_2	78.05495	285.38568	2023.5955
Instrument_0	PQK62_12	278.06671	110.43652	1997.3567
Instrument_0	PQK62_12	78.06828	289.56416	1997.3573
Instrument_0	PQK62_11	278.12243	93.74202	1980.3128
Instrument_0	PQK62_11	78.12411	306.2585	1980.3117
Instrument_0	PQK62_10	281.35897	90.2977	2074.0148
Instrument_0	PQK62_10	81.36064	309.70307	2074.013
Instrument_0	PQK62_4	290.01895	88.80152	1799.7296
Instrument_0	PQK62_4	90.02073	311.19929	1799.7311
Instrument_0	PQK62_5	286.67446	92.69649	1690.1647
Instrument_0	PQK62_5	86.67614	307.30452	1690.163
Instrument_0	PQK62_6	286.5995	112.20271	1710.6832
Instrument_0	PQK62_6	86.60101	287.79784	1710.6813
Instrument_0	PQK62_3	298.03729	90.40558	2088.8028
Instrument_0	PQK62_3	98.03899	309.59539	2088.8013
Instrument_0	B	292.60202	120.51582	1678.8721
Instrument_0	B	92.60364	279.48513	1678.8732
Instrument_0	Girder_5	312.61486	110.61049	1980.3778
Instrument_0	Girder_5	112.61647	289.39055	1980.3775
Instrument_0	Girder_6	301.30818	114.74093	1423.4645
Instrument_0	Girder_6	101.31017	285.2602	1423.4657
