Results from Epoch1 [RHCS]
created:2021-12-16 19:00:30.296476
Using source files:
-LoS_measurements_22Sep21.txt
-Polar_measurements_22Sep21.txt
-Point_List_22Sep21.txt

Girder_4	0.702491900516	-0.318448302465	-0.449504718251	8.41390876093286e-06	8.423953525616283e-06	1.4997855480864076e-05	1.914921728593444e-05
Girder_2	0.323133036776	-0.319035661628	-0.394523259668	9.718634687865458e-06	8.10148673591983e-06	2.6326627003918764e-05	2.920919781390669e-05
K1	7.78250129418	2.25452037902	-1.13593751635	2.840068564477721e-05	1.76490711835974e-05	0.00012641866310367347	0.00013076607755705313
F	3.73288537275	-0.26866795721	-0.463271745448	1.3419098365431102e-05	1.0271472669629836e-05	5.257388508112944e-05	5.522308162596391e-05
PQK62_5	0.703813790792	-0.318572469506	0.259905373766	3.406149997254017e-06	6.270809523333338e-06	1.4831808323757703e-05	1.6459266327343086e-05
PQL6_8	1.60771042193	0.318857762842	0.260150598692	3.3380423878067436e-06	8.542916439039805e-06	1.299820574339324e-05	1.5908403465300724e-05
PQL6_3	2.26734793068	0.190284685969	0.380864439899	3.0361394912385506e-06	7.657528268694667e-06	2.920590102632179e-05	3.0345354454272243e-05
PQL6_1	2.26655590267	0.319298740009	-0.260505715291	2.669103785998621e-06	9.01323742392623e-06	1.2616998876074592e-05	1.5733760660419496e-05
Girder_14	2.73269868933	-0.318503203621	-0.259637404486	2.612415713882339e-06	6.566475489694682e-06	3.0368978090318554e-05	3.118041286559799e-05
PQK62_2	0.703945355462	0.319720249058	0.260484113044	3.4843924747665602e-06	6.453958098015472e-06	1.5179499353888424e-05	1.6858581395949315e-05
PQK36_8	3.20017062571	0.319400401673	0.259620559841	3.460153905080401e-06	6.406356207276573e-06	1.4860304829709385e-05	1.6548193996120493e-05
K16	5.58810637255	4.38152035386	0.632786782735	1.0520794520255627e-05	9.8940265726341e-06	8.225512162987659e-05	8.351337565625773e-05
Girder_17	3.57992137004	0.319571570929	-0.448634278859	1.008791867313053e-05	9.311342048858758e-06	2.64574980718746e-05	2.980715347244331e-05
K	2.38855470937	0.292531105213	-0.465346662563	6.170091652606625e-06	1.5345740179051087e-05	3.126786407209396e-05	3.537288645665566e-05
PQK62_3	0.703443372135	0.190281600187	0.381292404449	3.1667916008206097e-06	5.6876197421400215e-06	2.7739358849693843e-05	2.8492974866908808e-05
PQK62_10	0.323020741209	-0.189748623311	0.381183108774	3.468680833983697e-06	7.152322229680029e-06	4.1903743708680735e-05	4.265103980922413e-05
K7	1.11653126329	-4.44587622609	-1.34913814172	1.2802640338934218e-05	3.262789299625833e-05	7.043928264414963e-05	7.867769404631652e-05
H	4.15286926163	0.285469102124	-0.463340970859	1.4140326660108656e-05	1.0636932387493921e-05	5.921644160799284e-05	6.180356078239765e-05
PQL6_12	1.60764312053	-0.318638676062	-0.259642151092	2.3166385928032e-06	8.415647887155595e-06	1.2870697448409504e-05	1.5551359957854055e-05
PQK62_12	0.323168710594	-0.319017069811	-0.260000808744	2.854468624776089e-06	5.935589430417616e-06	2.629846318432943e-05	2.7110669096756848e-05
K19	-3.29300350433	-2.25840703401	-1.12798852959	2.814517136692069e-05	1.373758926501454e-05	0.00011607948376937938	0.00012023027315220233
K12	-3.34181653802	2.21038432659	-1.33893332806	3.277197955719317e-05	1.516307798966646e-05	0.00011780181838112053	0.0001232119717889309
L	1.5063231704	0.295063310024	-0.465159626055	6.8754555386974824e-06	1.4952797086021988e-05	3.180726010996035e-05	3.581284441737389e-05
D	2.39309768459	-0.275173488182	-0.465014474112	6.788069153563554e-06	1.4666374376986988e-05	3.214621922700205e-05	3.597999208990988e-05
PQL6_2	2.2673741104	0.319108206151	0.260133617848	3.3189781567452262e-06	9.210338816872409e-06	1.2713795745502592e-05	1.6046387736337996e-05
PQK36_7	3.20006326085	0.319510311336	-0.260134919754	3.016560415624855e-06	6.4924703129041306e-06	1.4926987307288838e-05	1.6554961720795924e-05
C	1.4604257156	-0.277082356465	-0.465285237775	6.512526299140685e-06	1.4733204829186521e-05	3.182834944922197e-05	3.567245648953198e-05
Girder_1	0.323078789903	0.318860928393	-0.447336231598	1.0205299101674666e-05	8.53125030174721e-06	2.707075294453991e-05	3.0162162164705963e-05
Girder_6	1.16113921612	-0.31877016047	-0.259666634808	2.3465837241848234e-06	4.772932359679488e-06	2.3032496790852656e-05	2.3638596551092507e-05
Girder_8	1.60761505638	-0.318685421387	-0.448781511196	4.565058901866571e-06	1.1229503610915859e-05	1.296676789340658e-05	1.7750453056938104e-05
Girder_13	2.73487293312	0.319452339919	-0.260176850166	2.8300228182791473e-06	7.0476433949966145e-06	2.9669437072854627e-05	3.0626031456835876e-05
K20	0.10127434315	0.0263389426955	-1.34099496421	1.0559257894510333e-05	8.15772034743837e-06	2.080551229903678e-05	2.4716708328075554e-05
K22	2.62035034575	0.0380482854906	-1.3377384758	8.166955199113485e-06	1.1067349000780357e-05	1.6880122160059552e-05	2.1774386220234415e-05
PQL6_6	2.26734583059	-0.318452291072	-0.259711962879	2.4057112358562985e-06	8.2229282040336e-06	1.2828212445046503e-05	1.542617999811562e-05
PQK36_6	3.58038197831	-0.318295580954	-0.259556458169	3.055208832025805e-06	6.424645525513831e-06	2.7023732877975645e-05	2.794445400783446e-05
K23	4.0533959778	0.0015100538645	-1.34367203935	2.8588211476923028e-05	2.1510107169711526e-05	6.210953557359884e-05	7.16768090463707e-05
PQL6_9	1.60768500175	0.190220349189	0.381128471157	3.016737264226452e-06	7.399231224299916e-06	2.9755248949068946e-05	3.080948176216367e-05
Girder_3	0.702722302641	0.319404586057	-0.447314657498	8.629563776072135e-06	8.51813572059144e-06	1.53430956873777e-05	1.9556037236407084e-05
Instrument_0	1.90724418843	-1.48783180578	0.0650919837108	1.9182730852759024e-06	2.684082881254892e-06	1.0392483455471755e-05	1.0903567531564779e-05
Girder_10	1.93171334991	-0.318809786839	-0.446122504598	3.349219916068571e-06	1.1447164280023886e-05	1.1921782904083183e-05	1.6863681440069223e-05
K5	3.41659829264	-4.44879576042	-1.1654222827	1.5903317028511072e-05	2.6949256436354497e-05	7.595266028598902e-05	8.214611688631775e-05
K8	-1.0780901126	-4.45807745456	-1.12920224746	1.4004820138199099e-05	1.3973954150264776e-05	6.933145211674891e-05	7.209893642983964e-05
K13	-1.15862080484	4.38393434457	-1.13611424146	1.434199288417174e-05	1.3899042112058e-05	6.91038060509705e-05	7.193199665136886e-05
J	3.07175551431	0.294418540527	-0.464291411757	1.1049892916927208e-05	1.2780960609447536e-05	3.933649543602842e-05	4.281136485519344e-05
B	0.874729751759	-0.275014098929	-0.464959140244	1.0705252954349153e-05	1.2336037449802233e-05	3.8771964350451475e-05	4.207190844699352e-05
G	4.14321353952	-0.259242243824	-0.461566860231	1.4087045573320807e-05	9.822315933265804e-06	6.071937672004925e-05	6.310123178313529e-05
PQK36_11	3.19983277659	-0.318883906179	0.259271851088	3.4162895339525773e-06	6.324222474743778e-06	1.5067980557739971e-05	1.669463573062551e-05
K21	1.47054049125	0.0307272534033	-1.33967654512	7.1616550216701985e-06	1.2411079180166845e-05	1.587224479191924e-05	2.1383459584463698e-05
PQK62_7	0.323215802925	0.319088251576	-0.259671945758	3.25689175352237e-06	6.183496046791496e-06	2.7037493556559092e-05	2.792613516181254e-05
K2	7.8063105356	-0.00876902304686	0.57034338086	1.0375512498188598e-05	9.99211367783197e-06	9.428296366815062e-05	9.5376993208009e-05
PQK36_12	3.20030163796	-0.318520395163	-0.26007519337	2.8244918234359504e-06	6.1292717348211325e-06	1.5137902812816355e-05	1.6574131278296523e-05
K3	7.83031268663	-2.24135727711	-1.11152783219	2.755490826574481e-05	1.5667469117460953e-05	0.00012897712355407461	0.00013281506299499027
PQK62_6	0.702870308996	-0.318555668639	-0.259479206568	2.5958048998493566e-06	5.698900873085816e-06	1.4902065817207364e-05	1.6164381827330126e-05
Ori_Instrument_0	-0.000135203442345	-0.00259079397478	-0.999313757341	2.3465837241848234e-06	4.772932359679488e-06	2.3032496790852656e-05
Ori_Instrument_1	-0.00166361989714	-0.00134284018883	-0.0926737709401	1.5903317028511072e-05	2.6949256436354497e-05	7.595266028598902e-05
