Instrument_0	PQK62_12	304.05983	110.4378	1995.2956
Instrument_0	PQK62_12	104.0598	289.56305	1995.2934
Instrument_0	PQK62_11	304.11489	93.72602	1978.25
Instrument_0	PQK62_11	104.11488	306.27502	1978.2486
Instrument_0	PQK62_10	307.34395	90.28032	2072.3715
Instrument_0	PQK62_10	107.34402	309.72063	2072.3681
Instrument_0	PQK62_4	316.04944	88.78805	1799.2007
Instrument_0	PQK62_4	116.0495	311.21296	1799.2029
Instrument_0	PQK62_5	312.71997	92.68213	1689.202
Instrument_0	PQK62_5	112.72	307.31856	1689.1969
Instrument_0	PQK62_6	312.64598	112.19987	1709.711
Instrument_0	PQK62_6	112.646	287.80094	1709.7079
Instrument_0	PQK62_3	324.02569	90.39722	2089.3011
Instrument_0	PQK62_3	124.02564	309.60356	2089.3008
Instrument_0	PQL6_12	347.61742	116.85017	1249.9051
Instrument_0	PQL6_12	147.61757	283.1509	1249.9036
Instrument_0	PQL6_11	347.6746	89.95813	1222.9478
Instrument_0	PQL6_11	147.67524	310.04328	1222.9402
Instrument_0	PQL6_10	349.2054	85.2858	1369.0738
Instrument_0	PQL6_10	149.20579	314.71578	1369.0736
Instrument_0	PQL6_4	380.86158	85.49583	1383.7922
Instrument_0	PQL6_4	180.86191	314.50543	1383.7911
Instrument_0	PQL6_5	382.63173	90.11018	1239.0302
Instrument_0	PQL6_5	182.63211	309.89095	1239.0258
Instrument_0	PQL6_6	382.62643	116.6895	1265.9803
Instrument_0	PQL6_6	182.62666	283.31086	1265.9695
Instrument_0	PQK36_12	16.82456	111.89622	1773.4161
Instrument_0	PQK36_12	216.82456	288.10515	1773.4152
Instrument_0	PQK36_11	16.80759	93.09246	1753.5639
Instrument_0	PQK36_11	216.80789	306.90829	1753.5694
Instrument_0	PQK36_10	13.50203	89.30203	1859.1955
Instrument_0	PQK36_10	213.50227	310.69927	1859.1959
Instrument_0	PQK36_4	21.58984	90.7249	2141.216
Instrument_0	PQK36_4	221.58975	309.27596	2141.2096
Instrument_0	PQK36_5	24.7723	94.10067	2050.0852
Instrument_0	PQK36_5	224.77251	305.90016	2050.0842
Instrument_0	PQK36_6	24.79201	110.19085	2067.0276
Instrument_0	PQK36_6	224.792	289.8103	2067.0282
Instrument_0	G	31.65026	113.10105	2605.0653
Instrument_0	G	231.65034	286.89991	2605.0636
Instrument_0	F	26.15272	115.18442	2257.9842
Instrument_0	F	226.15286	284.81649	2257.985
Instrument_0	E	12.80011	119.75808	1745.2288
Instrument_0	E	212.80028	280.24283	1745.2281
Instrument_0	Girder_14	2.75401	114.36769	1467.7026
Instrument_0	Girder_14	202.75442	285.6331	1467.7021
Instrument_0	D	387.86846	124.70472	1409.8247
Instrument_0	D	187.86867	275.29607	1409.8254
Instrument_0	Girder_10	364.91597	126.38383	1276.1471
Instrument_0	Girder_10	164.91631	273.61726	1276.1472
Instrument_0	Girder_6	327.42114	114.72057	1424.3801
Instrument_0	Girder_6	127.42149	285.28065	1424.3797
Instrument_0	B	318.66768	120.50811	1678.6807
Instrument_0	B	118.66775	279.49309	1678.6796
Instrument_0	Girder_2	304.04753	114.62023	2021.5683
Instrument_0	Girder_2	104.04757	285.38062	2021.5679
Instrument_0	Girder_4	312.62092	118.97349	1756.0459
Instrument_0	Girder_4	112.62082	281.02732	1756.0436
Instrument_0	C	341.05916	124.92996	1395.3001
Instrument_0	C	141.05932	275.07127	1395.2991
Instrument_0	Girder_8	347.59762	125.74281	1311.7737
Instrument_0	Girder_8	147.59764	274.2586	1311.7681
Instrument_0	Girder_12	382.63022	125.5024	1326.9612
Instrument_0	Girder_12	182.6304	274.49879	1326.9594
Instrument_0	Girder_16	16.8317	118.31781	1816.9784
Instrument_0	Girder_16	216.83185	281.68313	1816.9796
Instrument_0	Girder_18	24.80255	115.80229	2104.8697
Instrument_0	Girder_18	224.80266	284.19865	2104.871
Instrument_0	K2	47.9692	94.83812	6102.6183
Instrument_0	K2	247.96902	305.16287	6102.6139
Instrument_0	K3	71.70421	112.45026	6085.6378
Instrument_0	K3	271.70414	287.55059	6085.6358
Instrument_0	K4	106.13302	92.33553	4817.0203
Instrument_0	K4	306.13303	307.66537	4817.021
Instrument_0	K5	133.65799	122.48436	3543.9606
Instrument_0	K5	333.65787	277.51648	3543.951
Instrument_0	K17	133.63266	90.08111	3360.214
Instrument_0	K17	333.6324	309.91982	3360.2106
Instrument_0	K6	179.23618	88.88395	3095.3251
Instrument_0	K6	379.23615	311.11677	3095.3235
Instrument_0	K7	180.26639	127.38659	3372.7296
Instrument_0	K7	380.26632	272.61433	3372.7283
Instrument_0	K18	213.95388	90.57921	4253.9193
Instrument_0	K18	13.95332	309.42154	4253.9167
Instrument_0	K8	213.76733	117.43343	4377.3204
Instrument_0	K8	13.76712	282.56751	4377.3193
Instrument_0	K9	254.26232	93.29502	5277.5065
