PQK36_6	3.58035915521	-0.31831228534	-0.259547891432	2.2622432695686423e-06	4.538966240769718e-06	8.29847274318446e-06	9.725461892112437e-06
Girder_15	3.20023328422	0.319460521114	-0.447214945335	5.623450499902239e-06	5.729955089321781e-06	6.0033653965850645e-06	1.0024768173649218e-05
K9	-3.2850329639	-2.2577788587	0.611500394008	7.649877350440725e-06	9.198477878051338e-06	3.1205206286090684e-05	3.34200167281116e-05
Girder_3	0.702708810574	0.319411923959	-0.447310832773	5.744378671364359e-06	5.555304304271777e-06	5.851115548760258e-06	9.90428419412682e-06
Girder_7	1.60684657305	0.31962098533	-0.448896341643	3.2117206712621192e-06	6.955722794369638e-06	4.8509430242334565e-06	9.068013976978917e-06
Girder_18	3.58059538136	-0.318300985987	-0.447209771978	6.29945593649803e-06	5.338962291031092e-06	8.355569834661925e-06	1.1747476780264115e-05
Girder_12	2.26740355632	-0.318862283062	-0.449289340577	3.1270776806005565e-06	6.9326156409911e-06	4.952972507347432e-06	9.075886243489618e-06
M	0.869960970382	0.276984385526	-0.463877034651	5.515420552485737e-06	5.9895963638699315e-06	1.1003907750794706e-05	1.368872215587948e-05
Girder_11	2.26638090395	0.319510519112	-0.449249578581	2.8824141301958102e-06	7.091429412130193e-06	4.8628609307446665e-06	9.06885322171114e-06
PQK62_12	0.323145140781	-0.31897167595	-0.259984952239	2.113339880936786e-06	4.335870106539393e-06	7.852818723493114e-06	9.215895883590692e-06
I	3.71375069568	0.285502933075	-0.465098597804	6.552154681394722e-06	5.6540298866678836e-06	1.3843755451696407e-05	1.6326308521359948e-05
Girder_4	0.702464749371	-0.318426441656	-0.449474813274	5.603137401340572e-06	5.566030926056136e-06	5.762373370231901e-06	9.776543145001337e-06
J	3.0717345642	0.294403372984	-0.464275865315	5.462923584355852e-06	6.0774964499698205e-06	1.0916161529424314e-05	1.3636058071319239e-05
B	0.874712073698	-0.274999919711	-0.464963684455	5.308437127184277e-06	6.017699397722544e-06	1.067691611255458e-05	1.3356225082303245e-05
G	4.14319399346	-0.259259182289	-0.461545574009	6.985201117852229e-06	5.64935277220886e-06	1.6520828654926897e-05	1.8805477947852367e-05
K1	7.78247828913	2.25472049797	-1.13588121148	9.912136179194466e-06	1.080538476848813e-05	3.42081616415623e-05	3.721834368325954e-05
PQK36_3	3.58065671079	0.191162854663	0.381094712591	2.108952645154438e-06	4.869275918037962e-06	1.3276538017145212e-05	1.4297691804840053e-05
PQK36_11	3.19982642874	-0.318886988912	0.259312107848	2.0280825982978353e-06	4.319833338446357e-06	5.916261161255269e-06	7.601067374102708e-06
F	3.73286716056	-0.268683090631	-0.463255329581	6.638025971165673e-06	5.530276197218267e-06	1.437046825738806e-05	1.676775779727232e-05
Girder_5	1.15904827055	0.319299662368	-0.260007765928	1.5861105431387552e-06	3.426414463622083e-06	7.495682364424896e-06	8.392932553042765e-06
PQK62_8	0.323748381068	0.319685147889	0.260589983737	2.305477937200005e-06	4.592234978753584e-06	8.123990531915112e-06	9.612651703960271e-06
PQK62_9	0.322682396809	0.190468351835	0.381282845648	2.016173485171583e-06	4.866275874469686e-06	1.348150131964031e-05	1.4473993030267011e-05
Girder_14	2.73267375385	-0.318515685396	-0.25962952679	1.783332557571613e-06	4.4555900692603225e-06	9.639191248237208e-06	1.0767848707902563e-05
K16	5.58798036789	4.38167785681	0.632811459713	6.270254502094592e-06	5.862304539210424e-06	2.2718742063492622e-05	2.428629133851016e-05
Girder_17	3.57991449171	0.319554170261	-0.44860843765	6.215428621753691e-06	5.4869771132923505e-06	8.141888522479618e-06	1.1620190166533178e-05
PQL6_11	1.60765521549	-0.318176606515	0.259456417137	1.8678739884273449e-06	6.111726047480796e-06	4.833209429602879e-06	8.012618916839917e-06
PQK36_10	3.20058770104	-0.190068172947	0.380685811773	1.7403943559302315e-06	3.254665428017494e-06	8.738972548411623e-06	9.486382912595192e-06
PQL6_6	2.26731562216	-0.318762674983	-0.259650900223	1.5591025089836327e-06	5.699517039937326e-06	4.793995254042211e-06	7.609052872587642e-06
PQK36_1	3.57985701057	0.319618424539	-0.260100472079	2.2568272493976356e-06	4.573243866107275e-06	8.084132363774949e-06	9.558296122612285e-06
PQK62_6	0.70284793523	-0.318529181214	-0.259443126104	1.837123570545165e-06	4.153354261111702e-06	5.612963383392581e-06	7.2201615338614995e-06
PQL6_10	1.60767667602	-0.189876220695	0.381273789059	1.6643196653439394e-06	6.407666672595797e-06	9.022449318276717e-06	1.1190743667711162e-05
PQL6_9	1.60766056572	0.190223868533	0.38113315832	1.4979413627974e-06	4.673824672460878e-06	9.11255525744559e-06	1.035022360701848e-05
K7	1.11673688029	-4.44587914542	-1.34912281698	6.3710647599150984e-06	1.05272021899323e-05	1.915054610493678e-05	2.2763037324576364e-05
H	4.15285216846	0.285440234884	-0.463312550875	6.963322903855266e-06	5.73552775635326e-06	1.6096598728903055e-05	1.8452225750477294e-05
Girder_16	3.20046253679	-0.31843899837	-0.446212251018	5.758135151657399e-06	5.540790369252256e-06	6.123727277294157e-06	1.0067597236055267e-05
PQK62_11	0.323381584195	-0.318721701337	0.260348003852	2.264244591269835e-06	4.4129411426421874e-06	7.90903072772555e-06	9.335610325502334e-06
PQK36_2	3.58015727549	0.319436166855	0.259644761077	2.2834632199735703e-06	4.575153814530009e-06	8.138914358464048e-06	9.611876176792584e-06
PQL6_4	2.26748858903	-0.189653794524	0.381053426282	1.672586393909357e-06	6.166780988452665e-06	9.133421967462493e-06	1.1146574803066562e-05
E	3.06781766932	-0.296536119375	-0.463704654903	5.631712018177142e-06	5.8694346669862134e-06	1.1190072971162224e-05	1.3834167002954526e-05
K19	-3.29286885318	-2.25855373491	-1.12801392446	9.828371889063614e-06	9.289851367406414e-06	3.121436143981342e-05	3.4018150927314515e-05
K12	-3.34183639269	2.21022805661	-1.33897597447	1.0793084053028621e-05	9.842797504858832e-06	3.1816480022033646e-05	3.5009423404133094e-05
Girder_2	0.32310927174	-0.319015581265	-0.394516239568	6.15196930144198e-06	5.231922405827695e-06	7.911538824878864e-06	1.130540511985537e-05
D	2.393081609	-0.275178735549	-0.465006058937	3.5942078292985746e-06	6.884722700539749e-06	9.151631282859674e-06	1.2002920133073214e-05
C	1.4603912248	-0.27711619506	-0.465287250382	3.4538849569884148e-06	6.914486573516114e-06	9.0140011517717e-06	1.1873991015475252e-05
PQL6_8	1.60768250674	0.318854167743	0.260156220766	1.915416114001912e-06	5.809491377258557e-06	4.8404057697384005e-06	7.800547222338733e-06
PQL6_1	2.26653598503	0.319292655894	-0.260494864528	1.5613626347432945e-06	6.141836187939314e-06	4.701310630078134e-06	7.890648051785043e-06
Instrument_1	1.98509158406	1.4955325926	0.0754383281265	1.1810293373287936e-06	1.5019125993851506e-06	3.860439767701274e-06	4.3073851640958016e-06
PQK62_4	0.703008008327	-0.189090570998	0.38172190993	1.7346804446181777e-06	3.2714569390768667e-06	8.671845815260347e-06	9.429340199230447e-06
Girder_8	1.60758575657	-0.318668514232	-0.448766837413	2.917107607605843e-06	6.994486344447301e-06	4.844504434923042e-06	8.994530517875887e-06
PQK36_12	3.20027963854	-0.318531678547	-0.260031158445	2.0142473477605628e-06	4.3131100860574185e-06	5.983391442015914e-06	7.645984837860979e-06
K20	0.101323014198	0.0263163881066	-1.34098854131	4.899667433304066e-06	4.103239527161508e-06	9.105908001541994e-06	1.1124786564549791e-05
K22	2.62040600979	0.03809842246	-1.33772482819	3.712706163639151e-06	6.25884971845988e-06	9.294426787185068e-06	1.1804395628668705e-05
K23	4.05345565181	0.0016026986985	-1.34364156347	9.319812353926066e-06	7.69566567655014e-06	1.7117263718337545e-05	2.0954304801656858e-05
PQK62_10	0.322998778358	-0.189730838711	0.381171613573	2.0332829119397013e-06	4.7003625620572165e-06	1.3095606609129099e-05	1.406138542519338e-05
PQK36_4	3.58021088569	-0.1893517394	0.381060234054	2.0395759105582307e-06	4.804480168714416e-06	1.3623789036998963e-05	1.4589397770681031e-05
K4	5.6614982795	-4.45044710768	0.641880794622	7.9886837281023e-06	8.241972883408449e-06	2.8088912950001295e-05	3.0343635501225578e-05
PQL6_12	1.60761753743	-0.318619597046	-0.259613850191	1.4863460255203108e-06	5.920384950254878e-06	4.680722559507775e-06	7.69216134424321e-06
Girder_10	1.93169433962	-0.318799724275	-0.446090976984	1.8331423857809406e-06	7.165776857451536e-06	4.4457699564382715e-06	8.629811091959301e-06
K5	3.41680617245	-4.44871138491	-1.16539972905	7.173747861818554e-06	9.422485863188968e-06	2.0562834127103872e-05	2.3729223450541527e-05
K8	-1.07787929423	-4.45815892724	-1.12920546572	6.774300243098191e-06	6.3257319429969666e-06	2.0945872313043925e-05	2.290492513309381e-05
K13	-1.15871155038	4.38385774729	-1.13614236042	6.885170467030601e-06	6.3858550801661335e-06	2.1112173108259458e-05	2.310646166807172e-05
K3	7.83043603127	-2.24111712708	-1.11148669733	7.0730004851403905e-06	7.346933610918488e-06	2.604341559289487e-05	2.796898755926427e-05
K21	1.47059926259	0.030740394752	-1.33967896053	3.345016942429756e-06	6.969714563167225e-06	9.072510042452316e-06	1.1919584636536859e-05
K2	7.80635058068	-0.00853208750686	0.570388557291	5.373171107393093e-06	7.0731473695054765e-06	2.5278692556289194e-05	2.6793892565572792e-05
PQL6_3	2.26732045805	0.190278293288	0.380870436238	1.5258445764901426e-06	4.882304963487471e-06	8.9963547270654e-06	1.0348888916366372e-05
PQK36_8	3.20016314212	0.319383607712	0.259641215606	2.03556127823261e-06	4.385835179921809e-06	5.798380944335406e-06	7.549853079266622e-06
Girder_13	2.73485453705	0.319433720763	-0.260152505106	1.77956776928894e-06	4.636269228424021e-06	9.403776364999649e-06	1.063451285799446e-05
K	2.38853429713	0.292526205518	-0.46532884458	3.316485960873342e-06	7.052788243533447e-06	8.92515605456267e-06	1.1849021551802927e-05
PQK62_3	0.703424370589	0.190286755019	0.381296590802	1.7093292319762014e-06	3.4978171830251107e-06	8.710435786300427e-06	9.5408711895936e-06
Instrument_0	1.9059776883	-1.49023435527	0.0650625826172	1.0495115174617617e-06	1.3691950343322054e-06	3.1752775359701245e-06	3.613662532357077e-06
PQL6_7	1.60704924052	0.319373807759	-0.259753370247	1.5190750828820872e-06	5.574024588528766e-06	4.687325509707875e-06	7.43964781793565e-06
Ori_Instrument_0	0.00150578218508	0.00167370475489	2.89731731792	1.557688421914574e-06	3.434624789409429e-06	7.429671459116648e-06
Ori_Instrument_1	-0.00180201671378	-0.00110796105664	0.0513181149796	7.173747861818554e-06	9.422485863188968e-06	2.0562834127103872e-05
