Results from Epoch2 [RHCS]
created:2021-12-16 19:00:36.817268
Using source files:
-LoS_measurements_29Sep21.txt
-Polar_measurements_29Sep21.txt
-Point_List_29Sep21.txt

K10	-3.31299759472	-0.00736448716901	-1.10843719923	6.267261813576082e-06	9.199177804517428e-06	2.1787928749523204e-05	2.446665653728222e-05
Girder_3	0.702695723911	0.319410779718	-0.447290638012	5.636599589190786e-06	5.750617517572619e-06	5.656190202666391e-06	9.840393506919228e-06
Girder_7	1.60684497324	0.319625157169	-0.448894090039	4.141122286703743e-06	5.8808692921514816e-06	4.6540945527654025e-06	8.567036449723166e-06
PQK36_4	3.5801915894	-0.18933394153	0.38105450901	2.179360052360265e-06	6.416261506605023e-06	1.2789509319620645e-05	1.4473754543850342e-05
Girder_12	2.2674064143	-0.318856114101	-0.449290289429	4.057139891313016e-06	5.834741269631297e-06	4.775308360624273e-06	8.562018437276932e-06
M	0.869960351085	0.276979482615	-0.463874169815	5.630265542053715e-06	5.876784338759974e-06	1.0274372901858786e-05	1.3107220253157496e-05
Girder_10	1.93169594958	-0.318798899218	-0.446098645875	2.2372865940219043e-06	5.93339464692144e-06	4.2001675116291435e-06	7.606052226066495e-06
I	3.71374447222	0.285516541901	-0.465125078633	6.325639999006687e-06	6.897055657484135e-06	1.3179946739451652e-05	1.616459384563217e-05
PQL6_2	2.2673697499	0.319099866439	0.260123946123	2.1636489435523744e-06	5.671670433021382e-06	4.754898124891161e-06	7.7109194283067e-06
B	0.874711719279	-0.274998630717	-0.464961585157	5.472882241166756e-06	5.7434566404253685e-06	9.958672392265225e-06	1.27324345677718e-05
G	4.14318996586	-0.259260106898	-0.461568657929	6.636007213401461e-06	7.636705357075985e-06	1.554510392339631e-05	1.8547401878330578e-05
F	3.7328634089	-0.26868377161	-0.463277559902	6.379866791230662e-06	6.770666977087969e-06	1.35063383630342e-05	1.640017705896027e-05
Girder_5	1.15904940657	0.319296508865	-0.260003604346	1.9278028092120216e-06	3.82871420198321e-06	6.942627319076999e-06	8.159384180394251e-06
K17	3.41444800488	-4.44708445857	0.581757336054	9.42693363781761e-06	7.301777394198956e-06	1.9403900157429122e-05	2.277486272726424e-05
Girder_14	2.73267426057	-0.318506299941	-0.259639580892	1.989252049644675e-06	5.350670821817706e-06	9.006773291185668e-06	1.0663431299505915e-05
Instrument_0	1.90903358524	-1.4873504911	0.0650724381889	1.2704589303902743e-06	1.5279394021565158e-06	3.0031869614517505e-06	3.6010827032858615e-06
K11	-3.3328426799	2.24440993131	0.527910660341	5.594327243930726e-06	9.360893938456037e-06	2.2987399562077433e-05	2.5442943447364857e-05
PQK62_4	0.703022070472	-0.189082495898	0.381720450214	1.955079643768006e-06	3.842101764138522e-06	8.045175439215713e-06	9.127372580717417e-06
PQK36_8	3.20013753149	0.319396003565	0.259607408903	2.2357656593887084e-06	5.737286133214331e-06	5.919078074785476e-06	8.541111491690143e-06
